customer_id,subscription_start_date,subscription_end_date,last_login_date,total_spend,customer_support_tickets,churned,age,gender,location
312,2021-01-18,2021-03-08,2023-06-26,2218.2454752607987,9,True,32,Male,Urban
313,2021-04-02,2021-05-19,2023-10-23,846.9374036932462,13,True,40,Male,Rural
314,2022-04-10,2023-08-25,2023-10-25,1206.4680831753565,3,False,68,Female,Urban
315,2021-08-22,2021-11-24,2023-07-16,999.2105646154226,9,True,25,Male,Rural
316,2021-12-28,2022-10-15,2023-08-02,4585.884554663085,0,False,66,Male,Suburban
317,2021-07-25,2023-02-25,2023-07-29,659.1074045302038,0,False,23,Male,Suburban
318,2022-03-09,2022-08-05,2023-11-11,789.4273032084348,5,True,26,Male,Suburban
319,2021-04-06,2021-05-15,2023-12-11,3692.20935614197,10,True,27,Female,Urban
320,2021-06-20,2022-02-09,2023-08-31,862.0506628196487,5,False,53,Male,Urban
321,2022-10-11,2022-11-23,2023-07-06,2448.7978517408164,6,True,24,Female,Urban
322,2021-08-31,2023-03-03,2023-11-28,3822.229200732313,6,False,30,Male,Urban
323,2021-08-14,2023-06-28,2023-12-19,5169.549008340735,8,False,41,Male,Urban
324,2022-01-22,2023-01-15,2023-10-16,346.1675633166449,1,False,68,Female,Urban
325,2022-01-04,2022-04-23,2023-09-07,3361.1611090016045,3,True,48,Male,Urban
326,2021-10-14,2022-01-21,2023-09-26,2148.1213504258835,9,True,42,Female,Rural
327,2021-07-06,2021-08-29,2023-06-29,908.5552029702229,5,True,18,Male,Suburban
328,2022-05-14,2022-06-16,2023-11-30,984.2315170315965,8,True,60,Female,Suburban
329,2021-11-03,2022-11-29,2023-11-29,1014.3140347076267,3,False,42,Male,Suburban
330,2021-11-12,2022-06-03,2023-10-15,2567.304698693884,5,False,68,Male,Rural
331,2021-07-27,2022-03-09,2023-12-14,366.05371491886086,2,False,53,Female,Urban
332,2021-05-24,2022-09-16,2023-06-26,5209.60841125188,7,False,32,Male,Rural
333,2021-12-10,2023-05-24,2023-08-23,1335.6970747088865,1,False,28,Male,Rural
334,2022-05-01,2022-07-17,2023-11-14,1647.1093597992563,11,True,22,Male,Rural
335,2021-07-15,2023-03-09,2023-10-19,5938.267708113004,2,False,52,Male,Urban
336,2022-01-17,2022-07-14,2023-06-13,2178.548838411357,4,True,56,Male,Urban
337,2022-01-02,2022-05-17,2023-09-13,4223.580733553859,3,True,23,Male,Rural
338,2022-01-25,2022-04-10,2023-06-21,3138.111582441903,6,True,18,Male,Urban
339,2022-10-03,2022-11-04,2023-11-07,2394.5204634751176,5,True,25,Female,Rural
340,2022-09-21,2023-03-18,2023-08-22,1132.052314877212,6,True,28,Male,Urban
341,2022-07-17,2022-10-28,2023-08-20,914.6286068685175,10,True,31,Female,Rural
342,2021-04-05,2022-12-10,2023-10-07,1659.6484537114488,3,False,32,Female,Suburban
343,2021-01-30,2021-03-29,2023-08-31,958.0787383463054,9,True,50,Male,Rural
344,2022-10-20,2023-06-27,2023-09-13,4758.908722148111,0,False,68,Male,Urban
345,2021-07-18,2021-10-11,2023-12-02,1971.0570571913731,7,True,63,Male,Urban
346,2021-04-07,2022-10-10,2023-08-21,2751.377299307005,1,False,26,Female,Suburban
347,2021-03-02,2022-12-08,2023-06-14,3168.8135002681865,2,False,69,Male,Urban
348,2021-09-06,2022-03-17,2023-11-26,5381.303690509106,5,False,28,Male,Urban
349,2022-01-19,2023-12-09,2023-08-21,2317.534741931698,3,False,55,Female,Suburban
350,2021-01-16,2022-02-23,2023-07-06,4480.776275772481,1,False,43,Male,Urban
351,2022-06-21,2022-12-12,2023-11-23,259.9548092129647,2,True,53,Female,Urban
352,2022-12-23,2023-03-28,2023-09-01,1134.5910989774727,3,True,31,Female,Suburban
353,2022-02-13,2022-04-22,2023-11-27,3248.7995982988696,7,True,65,Female,Suburban
354,2022-05-26,2022-10-05,2023-07-26,3993.7201376011353,6,True,35,Male,Suburban
355,2021-09-25,2021-12-30,2023-09-22,2298.4117850822718,10,True,49,Female,Rural
356,2021-11-27,2022-10-24,2023-06-02,2762.294433623358,5,False,45,Male,Suburban
357,2021-02-21,2021-07-16,2023-07-14,1616.867552593606,7,True,54,Female,Suburban
358,2021-08-26,2021-11-08,2023-10-28,2543.3932610311053,5,True,63,Female,Rural
359,2021-10-31,2022-09-12,2023-11-23,5629.478236473555,0,False,64,Male,Suburban
360,2021-12-09,2022-09-06,2023-11-30,816.4476993517374,6,False,19,Male,Suburban
361,2021-12-15,2022-10-23,2023-09-27,1605.2110752027286,3,False,30,Male,Suburban
362,2021-09-04,2022-03-05,2023-08-22,5440.64974225202,6,False,59,Female,Urban
363,2021-09-11,2021-10-12,2023-07-09,718.4643052014566,5,True,20,Female,Urban
364,2021-11-25,2022-03-12,2023-07-08,3007.1045343957903,10,True,19,Female,Rural
365,2022-09-28,2024-02-01,2023-06-02,2689.860396840172,3,False,46,Male,Suburban
366,2022-01-29,2023-03-27,2023-12-28,6444.426908013649,4,False,41,Male,Rural
367,2021-04-30,2023-01-26,2023-07-06,5575.822764820752,0,False,47,Male,Urban
368,2021-04-07,2022-10-25,2023-11-17,1403.4244460145362,0,False,36,Female,Rural
369,2021-05-22,2021-06-27,2023-06-14,2912.159643414672,3,True,69,Male,Urban
370,2021-03-15,2021-08-11,2023-08-30,1130.9189085028788,5,True,64,Male,Suburban
371,2021-04-03,2022-12-03,2023-09-23,1301.2444164527808,2,False,64,Male,Suburban
372,2022-03-24,2023-01-31,2023-07-07,2926.3265264675374,4,False,53,Male,Rural
373,2022-10-28,2024-05-18,2023-07-05,2305.2325190379297,2,False,19,Female,Suburban
374,2022-07-29,2023-03-12,2023-08-16,1517.9388723697184,2,False,64,Female,Suburban
375,2021-03-15,2022-11-02,2023-11-22,4259.814206663355,1,False,60,Female,Suburban
376,2022-05-30,2023-01-07,2023-12-17,902.9501453095659,6,False,60,Female,Urban
377,2021-04-20,2021-10-09,2023-10-15,2600.739021923384,6,True,22,Female,Urban
378,2022-02-02,2022-04-24,2023-06-02,2181.499032998701,7,True,18,Female,Urban
379,2022-08-12,2024-01-07,2023-06-27,6034.345056136168,0,False,58,Female,Suburban
380,2021-07-22,2021-11-23,2023-07-14,2657.4054123577125,4,True,53,Male,Urban
381,2021-12-08,2022-02-04,2023-10-14,2584.7214125565456,8,True,29,Male,Rural
382,2021-02-09,2021-03-29,2023-07-15,1449.9242678549163,4,True,40,Female,Rural
383,2022-03-24,2023-03-29,2023-11-15,4631.954485777976,0,False,27,Male,Suburban
384,2021-12-30,2022-03-05,2023-06-09,964.5648122670501,4,True,43,Male,Urban
385,2021-12-16,2022-06-10,2023-07-25,2848.4318723736083,10,True,63,Male,Urban
386,2022-07-25,2023-02-14,2023-09-24,1032.9918229237564,4,False,31,Female,Urban
387,2021-08-11,2022-01-15,2023-11-04,1917.472377751523,7,True,48,Female,Rural
388,2022-01-06,2022-04-05,2023-06-21,3113.558236956129,4,True,49,Female,Suburban
389,2022-01-15,2022-06-11,2023-09-22,1853.54606835007,6,True,56,Male,Rural
390,2021-02-27,2021-07-29,2023-08-29,2963.989633312545,9,True,31,Female,Urban
391,2021-04-16,2023-03-05,2023-09-02,1682.7722023832907,9,False,43,Female,Suburban
392,2022-12-24,2023-03-31,2023-08-05,3372.9298242241325,8,True,44,Male,Rural
393,2021-07-04,2021-10-17,2023-10-18,842.5454143283558,11,True,68,Female,Urban
394,2022-10-06,2024-05-28,2023-09-30,988.7487587265442,3,False,44,Female,Rural
395,2022-05-20,2023-09-27,2023-10-17,1411.759488817153,2,False,23,Male,Suburban
396,2021-02-04,2021-12-30,2023-08-30,3810.0055098128,1,False,53,Male,Urban
397,2022-06-06,2022-07-11,2023-06-06,1460.013706301555,12,True,24,Male,Rural
398,2021-08-14,2021-11-21,2023-11-02,1392.3940480867873,7,True,60,Male,Suburban
399,2022-04-20,2022-08-04,2023-07-03,2164.5758578274194,6,True,30,Female,Urban
400,2021-02-06,2021-06-06,2023-08-24,3980.8903880322223,6,True,30,Male,Rural
401,2021-07-03,2022-02-14,2023-10-17,5258.144316837991,7,False,37,Female,Urban
402,2021-06-03,2021-07-17,2023-07-28,836.5404872942624,6,True,67,Female,Suburban
403,2021-09-01,2023-06-12,2023-09-23,5954.068765115582,1,False,31,Male,Rural
404,2021-09-02,2023-06-25,2023-11-14,3572.4247302652802,0,False,38,Male,Urban
405,2021-06-06,2021-09-27,2023-07-16,4153.43308541378,12,True,26,Female,Suburban
406,2022-06-17,2022-08-03,2023-11-13,3372.7546424512866,1,True,67,Male,Suburban
407,2022-05-11,2023-07-27,2023-07-01,3860.3503659107464,3,False,45,Female,Suburban
408,2022-12-27,2023-02-05,2023-10-21,799.628433280943,5,True,50,Male,Rural
409,2022-02-16,2022-05-11,2023-09-24,1853.042656111414,9,True,57,Female,Suburban
410,2022-12-10,2023-03-01,2023-08-30,113.5224918097388,10,True,47,Male,Rural
411,2021-06-21,2021-08-18,2023-07-11,154.46362173542795,8,True,32,Female,Rural
412,2021-05-16,2021-11-07,2023-09-26,3040.6064783616453,3,True,66,Female,Suburban
413,2021-01-06,2021-06-29,2023-09-21,2464.2491761951233,3,True,31,Male,Suburban
414,2021-06-13,2021-11-07,2023-07-01,3522.823890167522,10,True,25,Male,Suburban
415,2022-11-18,2023-05-15,2023-11-02,1110.7766081206387,8,True,21,Male,Suburban
416,2022-07-12,2024-05-07,2023-07-15,3319.018306210581,6,False,27,Female,Rural
417,2022-10-23,2023-01-06,2023-07-03,1267.6702110638287,7,True,65,Female,Rural
418,2022-11-23,2023-02-27,2023-07-20,546.8109607290555,11,True,28,Female,Suburban
419,2022-07-29,2022-10-03,2024-01-01,599.8718028605451,3,True,52,Male,Suburban
420,2021-11-10,2022-02-02,2023-06-16,2763.823332865881,6,True,23,Male,Suburban
421,2022-01-25,2022-03-14,2023-07-28,3753.844714895606,9,True,24,Female,Suburban
422,2021-08-14,2021-11-09,2023-12-20,3185.6495334383408,5,True,48,Female,Rural
423,2022-12-18,2023-12-09,2023-06-09,3576.46046932316,2,False,42,Female,Rural
424,2021-04-21,2022-02-21,2023-11-21,3864.1238860966355,0,False,61,Female,Urban
425,2022-08-04,2022-10-07,2023-06-29,888.812506300159,9,True,62,Male,Rural
426,2021-05-26,2021-07-08,2023-07-08,335.7699399657964,3,True,25,Male,Rural
427,2022-02-25,2023-04-04,2023-11-24,2856.8424525031573,3,False,25,Female,Suburban
428,2022-10-13,2023-03-05,2023-08-08,854.6512896558627,2,True,61,Female,Suburban
429,2022-11-12,2023-07-22,2023-06-29,3616.9244240821004,2,False,55,Female,Urban
430,2022-01-28,2023-09-30,2023-10-26,7049.361686046421,6,False,34,Male,Rural
431,2022-04-27,2024-01-17,2023-08-30,367.36035693438527,5,False,67,Female,Urban
432,2021-07-01,2022-05-01,2023-08-24,4977.253627593342,0,False,60,Female,Suburban
433,2022-07-27,2023-01-13,2023-09-07,793.1057839205288,4,True,59,Male,Urban
434,2021-11-01,2023-01-31,2023-11-19,6667.495518609066,1,False,32,Male,Urban
435,2022-05-30,2022-12-26,2023-10-23,1681.425686827357,2,False,53,Female,Urban
436,2022-02-21,2022-08-18,2023-10-27,2798.887983889581,7,True,33,Female,Suburban
437,2021-05-13,2022-04-26,2023-12-19,2966.4123412010763,9,False,27,Female,Suburban
438,2022-05-28,2022-09-28,2023-10-27,1083.234063351056,10,True,66,Female,Urban
439,2022-05-02,2022-07-10,2023-12-04,2396.4030285749886,8,True,18,Male,Suburban
440,2022-09-13,2023-08-10,2023-07-25,5374.749822834846,0,False,40,Female,Rural
441,2021-05-27,2021-07-03,2023-12-30,586.4083999202807,10,True,19,Male,Rural
442,2021-03-15,2021-07-27,2023-07-30,401.09121948061033,8,True,54,Female,Rural
443,2022-03-02,2022-04-07,2023-08-14,1650.9499816550037,5,True,27,Male,Rural
444,2022-12-25,2023-10-31,2023-07-26,2457.197638033344,8,False,45,Male,Suburban
445,2022-12-24,2024-04-27,2023-06-05,4904.411099589859,4,False,32,Female,Urban
446,2022-09-15,2023-07-08,2023-10-23,2255.430239103404,7,False,25,Male,Rural
447,2021-04-01,2021-09-09,2023-06-22,2531.95677364491,6,True,56,Male,Suburban
448,2021-11-06,2022-02-22,2023-10-11,3249.560950109188,10,True,49,Female,Urban
449,2021-05-27,2021-07-10,2023-10-11,1883.5749219857253,6,True,51,Female,Suburban
450,2022-07-14,2022-10-01,2023-10-07,4036.7897256086344,9,True,36,Male,Urban
451,2021-07-26,2021-10-21,2023-09-19,1314.2853112807184,10,True,34,Female,Urban
452,2022-03-05,2022-06-22,2023-12-27,1801.3847573941346,9,True,19,Male,Suburban
453,2022-04-08,2023-05-01,2023-07-01,2917.4409505124713,3,False,56,Male,Suburban
454,2022-09-25,2023-04-09,2023-11-03,3262.4792123360994,3,False,22,Female,Suburban
455,2021-11-02,2022-01-27,2023-07-08,1172.4536966133355,8,True,37,Male,Suburban
456,2021-06-27,2021-09-29,2023-08-23,3464.5057718695743,5,True,19,Female,Urban
457,2022-06-26,2024-04-26,2023-09-10,5075.374013964464,5,False,69,Male,Rural
458,2021-03-21,2021-09-09,2023-11-25,3954.9297708488743,10,True,43,Female,Urban
459,2022-04-21,2024-04-01,2023-06-18,3675.4131139325573,7,False,40,Female,Suburban
460,2022-08-07,2022-09-29,2023-11-17,2525.4834448198308,9,True,44,Female,Urban
461,2021-11-01,2022-07-26,2023-10-14,5312.732087667859,3,False,33,Male,Suburban
462,2022-02-24,2023-09-01,2023-06-19,5759.7155136452675,3,False,31,Female,Rural
463,2022-07-30,2022-09-01,2023-10-29,859.1236558894856,6,True,28,Female,Suburban
464,2021-09-01,2021-10-08,2023-07-01,3428.573129335314,5,True,39,Female,Urban
465,2021-03-16,2022-12-13,2023-11-21,5861.021245290055,0,False,49,Male,Urban
466,2021-05-14,2022-01-29,2023-09-05,2936.3888816327276,4,False,21,Male,Urban
467,2022-05-05,2023-10-19,2023-06-01,3916.8963082802607,6,False,37,Male,Rural
468,2021-04-14,2022-05-06,2023-07-02,3739.958044007162,6,False,35,Male,Rural
469,2022-05-14,2022-08-29,2023-09-11,1981.5847223485134,5,True,43,Male,Suburban
470,2022-06-16,2024-02-22,2023-06-30,1018.3194585701292,7,False,60,Male,Suburban
471,2021-01-16,2023-01-02,2023-12-22,3928.443628965963,0,False,18,Male,Rural
472,2022-06-21,2022-10-27,2023-07-05,2681.6279577377245,2,True,64,Male,Suburban
473,2022-10-15,2023-02-17,2023-12-12,2982.9260634581356,1,True,55,Male,Suburban
474,2021-03-22,2022-05-16,2023-10-24,444.7424864514563,5,False,44,Male,Suburban
475,2022-11-07,2024-10-19,2023-07-22,1371.452209042721,7,False,19,Male,Urban
476,2021-11-26,2022-04-19,2023-08-30,3697.906021208786,5,True,44,Female,Suburban
477,2022-08-27,2023-06-19,2023-10-30,5390.892513046606,3,False,59,Male,Suburban
478,2021-04-08,2021-09-26,2023-10-04,2837.251553963386,7,True,45,Female,Rural
479,2021-01-08,2022-09-13,2023-10-21,3636.5486503628285,5,False,69,Male,Rural
480,2021-07-26,2021-09-26,2023-11-07,1906.5466863318643,12,True,36,Female,Suburban
481,2022-07-13,2022-12-20,2023-09-25,353.72284693021936,6,True,50,Female,Urban
482,2022-05-06,2023-02-03,2023-10-07,6074.410262966741,5,False,21,Male,Suburban
483,2021-11-14,2021-12-20,2023-10-21,2710.8507457618134,2,True,29,Male,Suburban
484,2022-12-11,2023-03-28,2023-08-17,2662.002807986959,9,True,42,Male,Rural
485,2021-05-11,2021-08-10,2023-06-30,956.5997694076552,10,True,40,Male,Urban
486,2022-06-30,2023-09-22,2023-07-09,1515.1252063379318,2,False,31,Male,Rural
487,2022-08-29,2023-12-05,2023-11-17,1582.2443359576268,0,False,48,Male,Rural
488,2021-08-06,2022-01-05,2023-09-10,2086.6651274992446,3,True,42,Male,Suburban
489,2021-10-31,2022-03-06,2023-09-09,3616.267441688213,8,True,27,Female,Rural
490,2022-12-29,2023-07-02,2023-07-27,2437.7192559850187,0,False,20,Male,Rural
491,2022-04-17,2024-01-23,2023-09-01,3747.916579535402,7,False,19,Male,Rural
492,2022-11-26,2023-12-25,2023-08-19,2699.544016964796,5,False,31,Male,Suburban
493,2022-08-30,2023-11-20,2023-10-19,6732.174383011139,4,False,41,Female,Urban
494,2022-10-14,2023-04-04,2023-06-28,1039.562312108006,2,True,49,Female,Suburban
495,2022-12-05,2023-05-09,2023-09-05,1841.2332953642237,9,True,28,Male,Suburban
496,2022-01-13,2023-07-28,2023-08-09,5371.727770515083,6,False,65,Female,Rural
497,2021-04-08,2022-12-22,2023-10-16,4368.467663930173,0,False,31,Female,Rural
498,2022-06-06,2023-07-13,2023-09-15,132.23725636379524,4,False,41,Male,Rural
499,2022-08-19,2024-06-26,2023-12-30,3781.6653275044373,8,False,42,Male,Urban
500,2022-08-19,2023-11-24,2023-12-04,1429.5578012326573,3,False,69,Male,Suburban
501,2022-03-09,2022-07-06,2023-11-01,3594.19045082321,12,True,31,Male,Suburban
502,2021-04-02,2021-08-15,2023-09-14,2553.366651956962,8,True,68,Female,Rural
503,2022-01-23,2022-08-04,2023-06-06,4969.891295315486,0,False,19,Female,Suburban
504,2022-04-20,2022-08-05,2023-08-11,1539.3079492127354,9,True,31,Female,Urban
505,2021-10-15,2022-03-02,2023-12-21,1333.8710419492704,7,True,52,Female,Urban
506,2022-02-01,2023-10-08,2023-09-26,6189.301319766154,1,False,57,Female,Suburban
507,2022-07-08,2022-12-26,2023-07-15,1383.2690060308228,7,True,42,Male,Rural
508,2022-05-26,2022-12-22,2023-07-12,2712.460828046529,0,False,28,Male,Suburban
509,2022-01-17,2022-06-09,2023-10-16,1281.467432739369,2,True,29,Male,Urban
510,2021-05-15,2021-08-05,2023-08-24,3763.8272351279325,13,True,31,Female,Suburban
511,2021-10-12,2022-03-11,2023-08-01,3184.8545216890675,4,True,62,Male,Suburban
512,2022-05-30,2023-03-23,2023-07-10,5271.416417974572,4,False,27,Male,Rural
513,2022-08-21,2023-07-28,2023-11-26,2680.346142054015,5,False,59,Female,Rural
514,2022-11-17,2023-04-05,2023-11-17,234.9104071320591,6,True,58,Female,Urban
515,2022-02-18,2022-07-04,2023-08-23,647.6364815028788,6,True,40,Male,Rural
516,2022-10-16,2024-02-01,2023-08-27,2752.838327344811,2,False,27,Female,Urban
517,2022-10-22,2023-08-08,2023-07-07,1009.8246321308729,4,False,35,Female,Suburban
518,2022-04-08,2022-06-04,2023-08-16,874.9775121226678,8,True,36,Female,Suburban
519,2022-09-30,2023-03-07,2023-12-07,1966.0350281959702,4,True,27,Male,Suburban
520,2021-03-04,2021-10-15,2023-09-29,4421.032349662208,4,False,30,Female,Urban
521,2022-07-30,2023-11-29,2023-06-30,2828.813576943935,5,False,33,Male,Suburban
522,2021-12-24,2022-11-23,2023-07-23,5627.011562600496,4,False,42,Female,Suburban
523,2022-11-04,2023-07-02,2023-09-09,2384.1905246080732,3,False,69,Male,Urban
524,2022-05-17,2023-11-23,2023-10-25,6380.393643875262,4,False,64,Male,Rural
525,2021-04-11,2022-08-13,2023-09-10,592.4128046104848,1,False,19,Female,Rural
526,2021-07-23,2021-10-05,2023-10-01,1769.971857852771,12,True,59,Female,Suburban
527,2021-11-07,2022-01-28,2023-09-07,4054.0726688226973,10,True,63,Female,Suburban
528,2021-09-10,2021-10-26,2023-08-30,2316.7306957024357,13,True,20,Female,Suburban
529,2022-12-25,2023-07-13,2023-09-29,5954.122019219109,9,False,43,Male,Rural
530,2022-06-16,2024-05-10,2023-08-29,4888.758973501559,7,False,43,Female,Suburban
531,2021-06-13,2023-02-10,2023-10-17,1023.7267900024812,0,False,27,Male,Rural
532,2022-11-23,2024-01-22,2023-09-11,5595.996000598819,6,False,66,Male,Rural
533,2022-09-18,2023-03-05,2023-06-26,3401.8724540058874,3,True,58,Female,Suburban
534,2022-06-10,2022-10-02,2023-08-06,1781.334480967991,4,True,22,Female,Rural
535,2021-10-21,2023-01-02,2023-06-29,1831.3243621781237,8,False,68,Female,Rural
536,2021-08-10,2022-09-21,2023-10-20,6503.281455472229,2,False,35,Female,Suburban
537,2022-06-28,2023-02-02,2023-10-10,1214.4577361791337,6,False,43,Male,Rural
538,2022-11-22,2024-05-12,2023-07-11,270.85120069230663,6,False,32,Female,Rural
539,2022-04-04,2022-09-23,2023-11-27,548.6710898576853,10,True,38,Female,Rural
540,2022-06-19,2022-08-28,2023-11-18,3253.9995572105136,2,True,31,Male,Urban
541,2022-03-29,2022-05-11,2023-10-19,3603.6439429154398,3,True,48,Male,Suburban
542,2022-06-09,2023-05-31,2023-07-22,3353.2052593816743,3,False,43,Male,Urban
543,2021-06-23,2021-08-23,2023-07-23,1504.0367438625535,10,True,26,Female,Suburban
544,2022-06-02,2023-06-16,2023-09-18,867.648371613608,3,False,60,Male,Urban
545,2021-04-30,2021-07-12,2023-11-27,2072.2213776264525,5,True,27,Male,Urban
546,2021-07-11,2021-10-02,2023-09-28,1873.474478144095,1,True,51,Male,Urban
547,2021-07-08,2022-08-30,2023-07-11,1293.3685422652056,6,False,43,Female,Rural
548,2022-06-21,2022-09-28,2023-06-06,997.0835969692087,6,True,51,Male,Urban
549,2022-08-07,2022-10-19,2023-11-22,676.6783012786004,4,True,42,Female,Urban
550,2022-11-16,2023-04-01,2023-08-13,1795.240452576937,9,True,31,Male,Rural
551,2021-10-20,2022-02-28,2023-07-30,4242.4626814159765,4,True,29,Male,Urban
552,2021-10-11,2021-12-13,2023-08-26,829.8279891066435,5,True,35,Male,Suburban
553,2022-08-15,2023-01-25,2023-10-13,3509.597320904336,10,True,64,Male,Urban
554,2021-08-02,2021-12-04,2023-12-13,1479.8662102499625,12,True,21,Male,Rural
555,2022-12-15,2024-12-03,2023-07-18,5291.751682976777,0,False,35,Male,Suburban
556,2022-09-01,2023-10-03,2023-07-07,4458.782178865327,1,False,55,Female,Rural
557,2022-02-12,2022-04-13,2023-11-03,2580.1129721375455,4,True,29,Male,Suburban
558,2021-11-19,2023-08-04,2023-12-07,6422.5813324401315,5,False,20,Female,Suburban
559,2021-04-25,2021-06-22,2023-07-26,1447.4411405644096,7,True,31,Male,Urban
560,2021-09-13,2021-12-28,2023-12-07,996.1794300804163,3,True,27,Male,Rural
561,2021-01-14,2021-12-22,2023-11-22,5835.643502655034,8,False,65,Female,Urban
562,2021-06-24,2021-08-12,2023-08-18,571.9805464409455,2,True,43,Female,Urban
563,2021-11-15,2022-10-16,2023-12-25,1367.6718191721063,5,False,30,Male,Urban
564,2022-12-18,2023-06-04,2023-07-26,932.9571581694721,5,True,61,Male,Rural
565,2022-03-12,2023-10-16,2023-10-03,3982.910954464068,0,False,31,Male,Urban
566,2021-07-15,2021-10-26,2023-08-15,2884.8173296335967,6,True,66,Female,Rural
567,2021-10-28,2022-01-19,2023-12-10,1068.5817995793254,6,True,51,Female,Suburban
568,2021-09-14,2022-03-13,2023-10-29,3390.2617205640354,3,False,42,Female,Suburban
569,2022-01-10,2022-10-21,2023-11-16,4911.182719899094,0,False,58,Female,Urban
570,2021-04-01,2021-06-22,2023-09-09,1648.6518279823224,9,True,36,Male,Urban
